"Product Code","Product Name",Variant,Expected,Counted
8853102164017,"Small- ឆ្កែសាប៊ូកំចាត់កមរមាស់ Scabol 89",,24.0000,
8853102364011,"Big-ឆ្កែសាប៊ូកំចាត់កមរមាស់ Scabol 89",,7.0000,
8853527032458,"Bok Dok Pet Wipes",,20.0000,
8856669000019,"Top Scent Lotion",,0.0000,
8857101750899,"Red Petme Bath Spray Peach",,2.0000,
8857101750905,"Green Petme Bath Spray Avocado",,4.0000,
8857101750912,"Blue Petme Bath Spray Rice Milk",,15.0000,
8857108820380,"Freshy Blue Perfume",,4.0000,
8857108820397,"Freshy Bright Pink Perfume",,0.0000,
8857108820502,"Freshy Green Perfume",,10.0000,
8857108820519,"Freshy White Perfume",,10.0000,
8857108820601,"Freshy Yellow Perfume",,3.0000,
8857108820618,"Freshy Purple Perfume",,12.0000,
8857108820687,"Freshy Pink Perfume",,11.0000,
8857108820700,"Freshy Red Perfume",,0.0000,
8857123179609,"SOJI Fresh Breath Spray Blue",,5.0000,
8857123179616,"SOJI Fresh Breath Spray Green",,5.0000,
8857123179623,"SOJI Fresh Breath Spray Purple",,0.0000,
8858788702508,"My Cat Cat litter Apple 5L",,0.0000,
8858788702515,"My Cat Cat litter Lemon 5L",,0.0000,
8858788702546,"My Cat Cat litter Apple 10L",,0.0000,
8858788702553,"My Cat Cat litter Lemon 10L",,0.0000,
8859104500037,"Petosan Cat Litter Apple",,4.0000,
8859104500044,"Petosan 10L Cat Litter Apple",,0.0000,
8859104500174,"Petosan Cat Litter Orange",,0.0000,
8859104500181,"Petosan 10L Cat Litter Orange",,0.0000,
8859104500266,"Petosan Cat Litter Coffee",,11.0000,
8859104500273,"Petosan 10L Cat Litter Coffee",,0.0000,
8859104500310,"Petosan Cat Litter Blackcurrant",,0.0000,
8859104500341,"Petosan Cat Litter Sakura",,11.0000,
8859104500358,"Petosan 10L Cat Litter Sakura",,5.0000,
8859104500365,"Petosan Cat Litter Extreme",,6.0000,
8859104500372,"Petosan 10L Cat Litter Extreme",,6.0000,
8859104500389,"Petosan 10 L Cat Litter Blackcurrant",,1.0000,
8859228620017,"Paully ទឹកអប់ ផ្កាឈូក Hypnos",,0.0000,
8859228620031,"សាប៊ូ Paully",,13.0000,
8859228620079,"Paully ទឹកអប់​ បៃតង Amor",,0.0000,
8859228620086,"Paully ទឹកអប់​ ស្វាយ Breeze",,0.0000,
8859228620093,"Paully ទឹកអប់​ ទឹកប៊ិច Qu Ros",,0.0000,
8859228620109,"Paully ទឹកអប់​ ផ្ទៃមេឃ Miracle",,0.0000,
8859488700061,Otoclear,,0.0000,
8859739200562,"Kanimal Dog Shampoo Whitening",,12.0000,
8859739200685,"Kanimal Balm stick Vanilla",,8.0000,
8859739200715,"Kanimal Balm stick Brown Sugar",,0.0000,
8859739200814,"Kanimal Cat Shampoo Whitening",,12.0000,
