Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
4XL-អាវកមូលដៃវែង ឆ្កែធំត្រួយចេក,71036,code128,,Cloth,pcs,pcs,pcs,2.11,5,,,,71036.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
5XL-អាវកមូលដៃវែង ឆ្កែធំត្រួយចេក,71037,code128,,Cloth,pcs,pcs,pcs,2.23,5,,,,71037.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XL-អាវកមូលដៃវែង ឆ្កែធំត្រួយចេក,71038,code128,,Cloth,pcs,pcs,pcs,2.36,5,,,,71038.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
7XL-អាវកមូលដៃវែង ឆ្កែធំត្រួយចេក,71039,code128,,Cloth,pcs,pcs,pcs,2.48,5,,,,71039.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8XL-អាវកមូលដៃវែង ឆ្កែធំត្រួចចេក,71040,code128,,Cloth,pcs,pcs,pcs,2.58,5,,,,71040.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវពងហែលទឹករូបឃ្មុំ,71069,code128,,Cloth,pcs,pcs,pcs,3.61,7.5,,,,71069.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវពងហែលទឹករូបឃ្មុំ,71070,code128,,Cloth,pcs,pcs,pcs,3.8,7.5,,,,71070.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-មួកមានកង្ហារ,71075,code128,,Cloth,pcs,pcs,pcs,1.4,3,,,,71075.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-មួកមានកង្ហារ,71076,code128,,Cloth,pcs,pcs,pcs,1.5,3,,,,71076.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បូរក្រណាត់​ Bow,71077,code128,,Cloth,pcs,pcs,pcs,1,2.5,,,,71077.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-មួកទៅចំការ,71078,code128,,Cloth,pcs,pcs,pcs,1.65,3.5,,,,71078.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-មួកទៅចំការ,71079,code128,,Cloth,pcs,pcs,pcs,1.82,3.5,,,,71079.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-មួកទៅចំការ,71080,code128,,Cloth,pcs,pcs,pcs,2,3.5,,,,71080.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ប្រឡៅបូរអុចកណ្តឹងមាស,71081,code128,,Collar,pcs,pcs,pcs,1.1,2.5,,,,71081.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ប្រឡៅបូរអុចកណ្តឹងមាស,71082,code128,,Collar,pcs,pcs,pcs,1.1,2.5,,,,71082.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បង្គន់ទន្សាយ Rabbit Toilet,71083,code128,,Daily Used,pcs,pcs,pcs,1.4,3,,,,71083.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Toy,71084,code128,,Toy,pcs,pcs,pcs,1.7,3.5,,,,71084.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
